ImageIndex,identification_method,phylum,class,order,family,genus,species,sex,lifestage,caption,media_descriptor,image_file,copyright_institution,photographer,source
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,male,,tail,,https://nematode.unl.edu/pflak33.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/pflak34.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/pflak35.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,spermatheca,,https://nematode.unl.edu/pflak36.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,,,lateral field,,https://nematode.unl.edu/pflak37.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,male,,tail,,https://nematode.unl.edu/pflak38.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,body,,https://nematode.unl.edu/pflak39.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,male,,tail,,https://nematode.unl.edu/pflak4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/pflak40.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,male,,tail,,https://nematode.unl.edu/pflak41.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/pflak42.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,,,spermatheca,,https://nematode.unl.edu/pflak43.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,male,,tail,,https://nematode.unl.edu/pflak44.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,body,,https://nematode.unl.edu/pflak45.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/pflak46.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus *flakkensis,male,,tail,,https://nematode.unl.edu/pflak47.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus 2flakkensis,female,,head,Anterior,https://nematode.unl.edu/pflak48.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,,,spermatheca,,https://nematode.unl.edu/pflak49.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,,,spermatheca,,https://nematode.unl.edu/pflak5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,tail,,https://nematode.unl.edu/pflak50.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,7 Pratylenchus,female,,head,Anterior,https://nematode.unl.edu/pflak6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,vulva,,https://nematode.unl.edu/pflak7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,head,Anterior,https://nematode.unl.edu/pflak8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/pflak9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisu,female,,lateral field,,https://nematode.unl.edu/phex1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,lateral field,,https://nematode.unl.edu/phex10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,tail,,https://nematode.unl.edu/phex11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,male,,spicules,,https://nematode.unl.edu/phex12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,male,,head,Anterior,https://nematode.unl.edu/phex13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,male,,lateral field,,https://nematode.unl.edu/phex2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,,,tail,,https://nematode.unl.edu/phex3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,male,,head,Anterior,https://nematode.unl.edu/phex4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,,,head,Anterior,https://nematode.unl.edu/phex5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,male,,bursa,,https://nematode.unl.edu/phex6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,bursa flap,,https://nematode.unl.edu/phex7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,,,phasmid,,https://nematode.unl.edu/phex8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,male,,lateral field,,https://nematode.unl.edu/phex9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus thexincisus,female,,tail,,https://nematode.unl.edu/phexho1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus thexincisus,female,,body,,https://nematode.unl.edu/phexho10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus thexincisus,female,,head,Anterior,https://nematode.unl.edu/phexho11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,tail,,https://nematode.unl.edu/phexho12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexho13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,tail,,https://nematode.unl.edu/phexho14.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexho15.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,,,lateral field,,https://nematode.unl.edu/phexho16.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,tail,,https://nematode.unl.edu/phexho17.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,head,Anterior,https://nematode.unl.edu/phexho2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,tail,,https://nematode.unl.edu/phexho3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,head,Anterior,https://nematode.unl.edu/phexho4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,lateral field,,https://nematode.unl.edu/phexho5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus thexincisus,female,,tail,,https://nematode.unl.edu/phexho6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus thexincisus,female,,body,,https://nematode.unl.edu/phexho7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus thexincisus,female,,head,Anterior,https://nematode.unl.edu/phexho8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,tail,,https://nematode.unl.edu/phexho9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexi1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,,,lateral field,,https://nematode.unl.edu/phexi10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexi11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,lateral field,,https://nematode.unl.edu/phexi12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,median bulb,,https://nematode.unl.edu/phexi13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,lateral field,,https://nematode.unl.edu/phexi14.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,tail,,https://nematode.unl.edu/phexi15.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,body,,https://nematode.unl.edu/phexi16.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,head,Anterior,https://nematode.unl.edu/phexi17.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,tail,,https://nematode.unl.edu/phexi18.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,head,Anterior,https://nematode.unl.edu/phexi19.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,,,egg,,https://nematode.unl.edu/phexi2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,,,tail,,https://nematode.unl.edu/phexi20.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,,,head,Anterior,https://nematode.unl.edu/phexi21.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisi,juvenile,,lateral field,,https://nematode.unl.edu/phexi22.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,tail,,https://nematode.unl.edu/phexi23.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,head,Anterior,https://nematode.unl.edu/phexi24.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,tail,,https://nematode.unl.edu/phexi25.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,tail,,https://nematode.unl.edu/phexi3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Ãƒâ€šÃ‚Â© Peter,female,,head,Anterior,https://nematode.unl.edu/phexi4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,tail,,https://nematode.unl.edu/phexi5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,body,,https://nematode.unl.edu/phexi6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,lateral field,,https://nematode.unl.edu/phexi7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,tail,,https://nematode.unl.edu/phexi8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexi9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,body,,https://nematode.unl.edu/phexin1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,,,spermatheca,,https://nematode.unl.edu/phexin10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,tail,,https://nematode.unl.edu/phexin11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,tail,,https://nematode.unl.edu/phexin12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexin13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,,,median bulb,,https://nematode.unl.edu/phexin14.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexi,female,,lateral field,,https://nematode.unl.edu/phexin2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,tail,,https://nematode.unl.edu/phexin3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexin4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,median bulb,,https://nematode.unl.edu/phexin5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexin6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,tail,,https://nematode.unl.edu/phexin7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,lateral field,,https://nematode.unl.edu/phexin8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexin9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,body,,https://nematode.unl.edu/phexinc1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,lateral field,,https://nematode.unl.edu/phexinc10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,tail,,https://nematode.unl.edu/phexinc11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,head,Anterior,https://nematode.unl.edu/phexinc12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,lateral field,,https://nematode.unl.edu/phexinc13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,male,,tail,,https://nematode.unl.edu/phexinc14.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexinc15.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexinetsus,female,,body,,https://nematode.unl.edu/phexinc2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,tail,,https://nematode.unl.edu/phexinc3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,vulva,,https://nematode.unl.edu/phexinc4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,anterior,,https://nematode.unl.edu/phexinc5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,lateral field,,https://nematode.unl.edu/phexinc6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexinc7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,tail,,https://nematode.unl.edu/phexinc8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,female,,head,Anterior,https://nematode.unl.edu/phexinc9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loosi,female,,body,,https://nematode.unl.edu/ploos1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,lateral field,,https://nematode.unl.edu/ploos10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loosi,female,,head,Anterior,https://nematode.unl.edu/ploos11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loosi,,,spermatheca,,https://nematode.unl.edu/ploos13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loos!,female,,vulva,,https://nematode.unl.edu/ploos14.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loosi,female,,lateral field,,https://nematode.unl.edu/ploos15.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loosi,juvenile,,head,Anterior,https://nematode.unl.edu/ploos17.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,juvenile,,tail,,https://nematode.unl.edu/ploos18.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,juvenile,,lateral field,,https://nematode.unl.edu/ploos19.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loosi,female,,vulva,,https://nematode.unl.edu/ploos2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loosi,juvenile,,tail,,https://nematode.unl.edu/ploos20.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loosi,,,head,Anterior,https://nematode.unl.edu/ploos21.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,lateral field,,https://nematode.unl.edu/ploos3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loos!,female,,tail,,https://nematode.unl.edu/ploos4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loosi,female,,head,Anterior,https://nematode.unl.edu/ploos5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loosi,,,spermatheca,,https://nematode.unl.edu/ploos6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus loos!,female,,vulva,,https://nematode.unl.edu/ploos7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,head,Anterior,https://nematode.unl.edu/ploos8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,body,,https://nematode.unl.edu/ploos9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus ?eglectus,female,,anterior,,https://nematode.unl.edu/pnegwis1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,tail,,https://nematode.unl.edu/pnegwis2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,,,head,Anterior,https://nematode.unl.edu/pnegwis3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus ?neglectus,female,,lateral field,,https://nematode.unl.edu/pnegwis4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus ?neglectus,female,,lateral field,,https://nematode.unl.edu/pnegwis5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus ?tneglectus,female,,tail,,https://nematode.unl.edu/pnegwis6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,female,,body,,https://nematode.unl.edu/ppenet1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,female,,anterior,,https://nematode.unl.edu/ppenet2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,female,,posterior,,https://nematode.unl.edu/ppenet3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,female,,head,Anterior,https://nematode.unl.edu/ppenet4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,female,,tail,,https://nematode.unl.edu/ppenet5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,female,,anterior,,https://nematode.unl.edu/ppenet6.jpg,University of Nebraska,,https://nematode.unl.edu
